,date,temperature,atmpressure,relhumidity,illuminance
50,2022-01-02 01:00:00,32.79536810151955,129817.58352485333,85.76054677760112,35996.500243426046
51,2022-01-02 01:30:00,32.49135332858008,129816.86364893074,85.44502021487443,35996.500243426046
52,2022-01-02 02:00:00,,129816.15221957862,85.13357630622235,35996.500243426046
53,2022-01-02 02:30:00,31.896409878884008,129815.45232111592,84.82754870227548,35996.500243426046
54,2022-01-02 03:00:00,,129814.76699875017,84.52824786021611,35996.500243426046
55,2022-01-02 03:30:00,,129814.09924473759,,35996.500243426046
56,2022-01-02 04:00:00,31.055617312124944,129813.45198460184,83.95491877712229,35996.500243426046
57,2022-01-02 04:30:00,30.79395233147691,129812.8280634873,83.68334561924073,35996.500243426046
58,2022-01-02 05:00:00,30.543489583476035,129812.23023272265,83.42339887650947,35996.500243426046
59,2022-01-02 05:30:00,30.305301588061006,129811.66113667453,83.17619168078866,35996.500243426046
60,2022-01-02 06:00:00,30.080408302795465,129811.123299971,,35996.500243426046
61,2022-01-02 06:30:00,29.869772755253177,129810.619115174,82.72417116133983,35996.500243426046
62,2022-01-02 07:00:00,29.674296919186066,129810.15083098067,,
63,2022-01-02 07:30:00,29.49481785213417,129809.7205410316,82.33501825730573,35996.500243426046
64,2022-01-02 08:00:00,29.332104111016736,129809.3301734013,,35996.500243426046
65,2022-01-02 08:30:00,29.186852461053494,129808.98148084436,82.015391482768,35996.500243426046
66,2022-01-02 09:00:00,29.059684892109026,129808.67603186454,81.8834086007146,35996.500243426046
67,2022-01-02 09:30:00,28.951145955236672,129808.41520267306,81.77075974045623,35996.500243426046
68,2022-01-02 10:00:00,28.86170043082732,129808.20017009224,81.67792728170663,35996.500243426046
69,2022-01-02 10:30:00,28.79173133834842,129808.03190545869,81.60530874730611,35996.500243426046
70,2022-01-02 11:00:00,28.741538296195817,129807.91116957061,81.55321510096755,35996.500243426046
71,2022-01-02 11:30:00,28.71133623868178,129807.83850871742,81.52186941568213,35996.500243426046
72,2022-01-02 12:00:00,28.701254495653295,129807.81425182201,81.51140591848653,35996.500243426046
73,2022-01-02 12:30:00,28.71133623868178,129807.83850871742,81.52186941568213,
74,2022-01-02 13:00:00,28.741538296195817,,81.55321510096755,35996.500243426046
75,2022-01-02 13:30:00,28.79173133834842,129808.03190545869,81.60530874730611,35996.500243426046
76,2022-01-02 14:00:00,,129808.20017009224,81.67792728170663,35996.500243426046
77,2022-01-02 14:30:00,28.951145955236672,129808.41520267306,81.77075974045623,35996.500243426046
78,2022-01-02 15:00:00,29.059684892109026,129808.67603186454,81.8834086007146,35996.500243426046
79,2022-01-02 15:30:00,29.186852461053494,129808.98148084436,82.015391482768,
80,2022-01-02 16:00:00,29.332104111016736,129809.3301734013,82.16614321565304,35996.500243426046
81,2022-01-02 16:30:00,29.49481785213417,129809.7205410316,82.33501825730573,35996.500243426046
82,2022-01-02 17:00:00,,129810.15083098067,82.52129345887153,35996.500243426046
83,2022-01-02 17:30:00,29.869772755253177,129810.619115174,82.72417116133983,35996.500243426046
84,2022-01-02 18:00:00,30.080408302795465,129811.123299971,82.94278261124231,35996.500243426046
85,2022-01-02 18:30:00,30.305301588061006,129811.66113667453,83.17619168078866,35996.500243426046
86,2022-01-02 19:00:00,30.543489583476035,129812.23023272265,83.42339887650947,35996.500243426046
87,2022-01-02 19:30:00,30.79395233147691,129812.8280634873,83.68334561924073,35996.500243426046
88,2022-01-02 20:00:00,31.055617312124944,129813.45198460184,83.95491877712229,35996.500243426046
89,2022-01-02 20:30:00,31.327364035801462,129814.09924473759,84.23695543219945,35996.500243426046
90,2022-01-02 21:00:00,31.60802884131637,129814.76699875017,84.52824786021611,35996.500243426046
91,2022-01-02 21:30:00,,129815.45232111592,84.82754870227548,35996.500243426046
92,2022-01-02 22:00:00,32.191272256628444,129816.15221957862,85.13357630622235,35996.500243426046
93,2022-01-02 22:30:00,32.49135332858008,129816.86364893074,85.44502021487443,35996.500243426046
94,2022-01-02 23:00:00,32.79536810151955,129817.58352485333,85.76054677760112,35996.500243426046
95,2022-01-02 23:30:00,33.102014737515915,129818.30873774308,86.07880486122029,35996.500243426046
96,2022-01-03 00:00:00,29.797004624055795,129810.4448344576,89.07404034200466,36298.43354608568
97,2022-01-03 00:30:00,29.5923235219974,129809.95434379237,88.75498772916912,36298.43354608568
98,2022-01-03 01:00:00,29.388518895841234,129809.46554775049,88.4373013486036,36298.43354608568
99,2022-01-03 01:30:00,29.18646346828515,129808.9805467477,88.12234158216174,36298.43354608568
100,2022-01-03 02:00:00,28.987022471690064,129808.50143004015,87.81145713591701,36298.43354608568
101,2022-01-03 02:30:00,28.791049943022127,129808.03026657467,87.50597926479603,36298.43354608568
102,2022-01-03 03:00:00,,129807.56909584216,87.20721607194078,36298.43354608568
103,2022-01-03 03:30:00,28.41284858125492,129807.11991877622,,
104,2022-01-03 04:00:00,28.232239264449262,129806.6846887434,86.63491688880681,36298.43354608568
105,2022-01-03 04:30:00,28.05833051314059,129806.26530266965,86.36383157149125,36298.43354608568
106,2022-01-03 05:00:00,27.89186703130096,129805.86359235096,86.10435178420984,36298.43354608568
107,2022-01-03 05:30:00,27.733561641115553,129805.48131599318,85.8575886592478,36298.43354608568
108,2022-01-03 06:00:00,27.584092230568622,129805.12015003029,85.62459887418996,
109,2022-01-03 06:30:00,27.4440988506231,129804.78168126474,85.40638012706519,36298.43354608568
110,2022-01-03 07:00:00,27.314180974424076,129804.46739937745,85.20386686405026,36298.43354608568
111,2022-01-03 07:30:00,27.194894930262805,129804.17868985089,85.01792627802773,36298.43354608568
112,2022-01-03 08:00:00,27.086751519293497,,84.84935459513314,36298.43354608568
113,2022-01-03 08:30:00,26.990213828204407,129803.68296958468,84.69887366519218,36298.43354608568
114,2022-01-03 09:00:00,26.90569524620952,129803.47815174368,84.56712787064917,36298.43354608568
115,2022-01-03 09:30:00,26.83355769485246,129803.30328144788,84.45468136722228,36298.43354608568
116,2022-01-03 10:00:00,26.774110078202895,129803.15913434334,84.3620156681023,36298.43354608568
117,2022-01-03 10:30:00,26.727606960081886,129803.04635030816,84.28952758203916,
118,2022-01-03 11:00:00,26.694247473980518,,84.23752751414595,36298.43354608568
119,2022-01-03 11:30:00,26.674174470339715,129802.91673398,84.2062381366966,36298.43354608568
120,2022-01-03 12:00:00,26.66747390484273,129802.90047777505,84.19579343560896,36298.43354608568
121,2022-01-03 12:30:00,,,84.2062381366966,36298.43354608568
122,2022-01-03 13:00:00,26.694247473980518,,84.23752751414595,36298.43354608568
123,2022-01-03 13:30:00,26.727606960081886,,84.28952758203916,36298.43354608568
124,2022-01-03 14:00:00,,129803.15913434334,84.3620156681023,36298.43354608568
125,2022-01-03 14:30:00,,129803.30328144788,84.45468136722228,36298.43354608568
126,2022-01-03 15:00:00,26.90569524620952,129803.47815174368,84.56712787064917,36298.43354608568
127,2022-01-03 15:30:00,26.990213828204407,129803.68296958468,84.69887366519218,36298.43354608568
128,2022-01-03 16:00:00,27.086751519293497,129803.91682734757,84.84935459513314,36298.43354608568
129,2022-01-03 16:30:00,27.1948949302628,129804.17868985089,85.01792627802773,36298.43354608568
130,2022-01-03 17:00:00,27.314180974424076,129804.46739937745,85.20386686405026,36298.43354608568
131,2022-01-03 17:30:00,27.4440988506231,129804.78168126474,85.40638012706519,36298.43354608568
132,2022-01-03 18:00:00,27.584092230568622,129805.12015003029,85.62459887418996,36298.43354608568
133,2022-01-03 18:30:00,27.73356164111555,129805.48131599318,85.8575886592478,36298.43354608568
134,2022-01-03 19:00:00,27.89186703130096,129805.86359235096,86.10435178420984,
135,2022-01-03 19:30:00,28.05833051314059,129806.26530266965,86.36383157149125,36298.43354608568
136,2022-01-03 20:00:00,28.232239264449262,129806.6846887434,86.63491688880681,36298.43354608568
137,2022-01-03 20:30:00,28.41284858125492,129807.11991877622,86.91644690721002,36298.43354608568
138,2022-01-03 21:00:00,28.59938506673535,129807.56909584216,87.20721607194078,36298.43354608568
139,2022-01-03 21:30:00,28.791049943022127,129808.03026657467,87.50597926479603,36298.43354608568
140,2022-01-03 22:00:00,28.987022471690064,129808.50143004015,87.81145713591701,36298.43354608568
141,2022-01-03 22:30:00,29.18646346828515,129808.9805467477,88.12234158216174,36298.43354608568
142,2022-01-03 23:00:00,29.388518895841234,129809.46554775049,88.4373013486036,36298.43354608568
143,2022-01-03 23:30:00,29.5923235219974,129809.95434379237,88.75498772916912,36298.43354608568
144,2022-01-04 00:00:00,33.3362006722574,129818.86197825689,81.83856641553461,36600.12190577874
145,2022-01-04 00:30:00,,129819.83856318107,82.30329116069998,36600.12190577874
146,2022-01-04 01:00:00,34.16228383241647,129820.80934824805,82.76602588316072,36600.12190577874
147,2022-01-04 01:30:00,,129821.77021152295,,36600.12190577874
148,2022-01-04 02:00:00,34.9742324806717,129822.71709346866,83.6776162621554,36600.12190577874
149,2022-01-04 02:30:00,35.37054891134352,129823.64601331319,84.12256834873658,36600.12190577874
150,2022-01-04 03:00:00,,129824.55308476667,84.55773998839345,36600.12190577874
151,2022-01-04 03:30:00,36.13538781396735,129825.4345310453,84.9812677093562,36600.12190577874
152,2022-01-04 04:00:00,36.50063512831812,129826.28669916837,85.39133790090253,36600.12190577874
153,2022-01-04 04:30:00,36.85233184851523,129827.10607349996,85.78619457951713,36600.12190577874
154,2022-01-04 05:00:00,,129827.88928851378,86.16414690828263,36600.12190577874
155,2022-01-04 05:30:00,37.5091139037816,129828.63314076653,86.523576437303,36600.12190577874
156,2022-01-04 06:00:00,37.8113867972592,129829.33460006924,86.86294403415434,36600.12190577874
157,2022-01-04 06:30:00,,129829.99081985166,87.18079647468625,36600.12190577874
158,2022-01-04 07:00:00,38.3572299639543,129830.59914671739,87.4757726659508,36600.12190577874
159,2022-01-04 07:30:00,38.59846285293265,129831.15712919284,87.74660947461142,
160,2022-01-04 08:00:00,38.817161927376155,129831.66252567434,87.9921471358738,36600.12190577874
161,2022-01-04 08:30:00,39.012390684272766,129832.11331157977,88.21133421977679,36600.12190577874
162,2022-01-04 09:00:00,39.183313124113376,,88.4032321335769,36600.12190577874
163,2022-01-04 09:30:00,39.32919733077011,,88.56701914094654,36600.12190577874
164,2022-01-04 10:00:00,39.44941860567351,129833.12114356921,,36600.12190577874
165,2022-01-04 10:30:00,,129833.33778828081,88.80757837050497,36600.12190577874
166,2022-01-04 11:00:00,39.610925233488665,129833.49315056666,88.88332048114145,36600.12190577874
167,2022-01-04 11:30:00,39.65151899022518,129833.58661472835,88.9288958733387,
168,2022-01-04 12:00:00,39.66506958437885,,88.94410938627045,
169,2022-01-04 12:30:00,39.65151899022518,129833.58661472835,88.9288958733387,36600.12190577874
170,2022-01-04 13:00:00,39.610925233488665,129833.49315056666,,
171,2022-01-04 13:30:00,39.54346214286772,129833.33778828081,88.80757837050497,36600.12190577874
172,2022-01-04 14:00:00,,129833.12114356921,,36600.12190577874
173,2022-01-04 14:30:00,39.32919733077011,129832.8440758535,88.56701914094654,36600.12190577874
174,2022-01-04 15:00:00,39.183313124113376,129832.50768571347,88.4032321335769,36600.12190577874
175,2022-01-04 15:30:00,39.012390684272766,129832.11331157977,88.21133421977679,
176,2022-01-04 16:00:00,38.817161927376155,,87.9921471358738,36600.12190577874
177,2022-01-04 16:30:00,38.598462852932656,129831.15712919284,87.74660947461143,36600.12190577874
178,2022-01-04 17:00:00,38.3572299639543,129830.59914671739,87.4757726659508,36600.12190577874
179,2022-01-04 17:30:00,38.09449625670647,129829.99081985166,87.18079647468625,36600.12190577874
180,2022-01-04 18:00:00,37.8113867972592,129829.33460006924,,36600.12190577874
181,2022-01-04 18:30:00,,129828.63314076653,86.523576437303,36600.12190577874
182,2022-01-04 19:00:00,,129827.88928851378,86.16414690828263,36600.12190577874
183,2022-01-04 19:30:00,36.85233184851523,129827.10607349996,85.78619457951713,36600.12190577874
184,2022-01-04 20:00:00,36.50063512831812,129826.28669916837,85.39133790090253,1000.0
185,2022-01-04 20:30:00,36.13538781396735,129825.4345310453,84.9812677093562,36600.12190577874
186,2022-01-04 21:00:00,,129824.55308476667,84.55773998839345,
187,2022-01-04 21:30:00,35.37054891134352,129823.64601331319,84.12256834873658,36600.12190577874
188,2022-01-04 22:00:00,,129822.71709346866,83.6776162621554,
189,2022-01-04 22:30:00,34.570901746321034,129821.77021152295,83.22478908179491,36600.12190577874
190,2022-01-04 23:00:00,34.16228383241647,129820.80934824805,82.76602588316072,36600.12190577874
191,2022-01-04 23:30:00,33.75012850359751,129819.83856318107,82.30329116069998,36600.12190577874
192,2022-01-05 00:00:00,20.686265931209206,129788.20960545714,83.70537874514335,36901.44297519533
193,2022-01-05 00:30:00,21.903478148781883,129791.22870141055,83.63553363671926,36901.44297519533
194,2022-01-05 01:00:00,23.11547807676909,129794.2198255466,,36901.44297519533
195,2022-01-05 01:30:00,24.317075745409582,129797.17056965322,83.49703848904093,36901.44297519533
196,2022-01-05 02:00:00,,129800.06887789218,83.42898150727123,36901.44297519533
197,2022-01-05 02:30:00,26.668549179465657,129802.90308652294,83.36210810090735,
198,2022-01-05 03:00:00,,129805.66195939515,83.29670463214197,36901.44297519533
199,2022-01-05 03:30:00,28.917664088541798,129808.33471936184,83.23305116866925,36901.44297519533
200,2022-01-05 04:00:00,,129810.91107580623,83.17142028439206,36901.44297519533
201,2022-01-05 04:30:00,31.025937492971256,129813.38124850989,83.11207589221857,36901.44297519533
202,2022-01-05 05:00:00,32.01587443310497,129815.73598811319,83.05527211394683,
203,2022-01-05 05:30:00,32.95729625028042,129817.96659344311,83.00125219207605,36901.44297519533
204,2022-01-05 06:00:00,33.84617163174677,129820.0649259889,82.95024744820499,36901.44297519533
205,2022-01-05 06:30:00,34.678694276657936,129822.02342181996,82.90247629247727,
206,2022-01-05 07:00:00,35.451299195237205,129823.83510123417,82.85814328831572,36901.44297519533
207,2022-01-05 07:30:00,36.16067797461076,,82.81743827645023,36901.44297519533
208,2022-01-05 08:00:00,36.80379294593952,129826.99305744978,82.7805355619908,36901.44297519533
209,2022-01-05 08:30:00,,129828.32835674731,82.74759316802614,36901.44297519533
210,2022-01-05 09:00:00,,129829.49489248234,82.71875215894462,36901.44297519533
211,2022-01-05 09:30:00,38.30950409085831,129830.48869091769,82.69413603637487,36901.44297519533
212,2022-01-05 10:00:00,38.66303142955117,129831.30638803761,82.67385021033286,36901.44297519533
213,2022-01-05 10:30:00,38.93957949853687,129831.94523060197,82.65798154784005,36901.44297519533
214,2022-01-05 11:00:00,39.13796407652761,129832.40307678824,82.64659800094545,36901.44297519533
215,2022-01-05 11:30:00,39.257335650303844,129832.67839655378,82.63974831574447,36901.44297519533
216,2022-01-05 12:00:00,39.29718305246043,129832.77027182015,82.63746182364073,36901.44297519533
217,2022-01-05 12:30:00,,,,36901.44297519533
218,2022-01-05 13:00:00,39.13796407652761,129832.40307678824,82.64659800094545,36901.44297519533
219,2022-01-05 13:30:00,,129831.94523060197,82.65798154784005,36901.44297519533
220,2022-01-05 14:00:00,38.66303142955117,129831.30638803761,82.67385021033286,36901.44297519533
221,2022-01-05 14:30:00,38.30950409085831,129830.48869091769,82.69413603637487,36901.44297519533
222,2022-01-05 15:00:00,37.88051134079709,129829.49489248234,82.71875215894462,36901.44297519533
223,2022-01-05 15:30:00,37.37789019218344,129828.32835674731,82.74759316802614,36901.44297519533
224,2022-01-05 16:00:00,36.80379294593953,129826.99305744978,82.7805355619908,36901.44297519533
225,2022-01-05 16:30:00,36.16067797461077,129825.49357642587,82.81743827645023,36901.44297519533
226,2022-01-05 17:00:00,35.451299195237205,129823.83510123417,82.85814328831572,36901.44297519533
227,2022-01-05 17:30:00,34.678694276657936,129822.02342181996,82.90247629247727,36901.44297519533
228,2022-01-05 18:00:00,33.84617163174677,129820.0649259889,82.95024744820499,36901.44297519533
229,2022-01-05 18:30:00,32.95729625028043,129817.96659344311,83.00125219207605,36901.44297519533
230,2022-01-05 19:00:00,32.015874433104976,129815.73598811319,83.05527211394683,36901.44297519533
231,2022-01-05 19:30:00,31.025937492971256,129813.38124850989,83.11207589221857,
232,2022-01-05 20:00:00,29.99172449183482,129810.91107580623,83.17142028439206,36901.44297519533
233,2022-01-05 20:30:00,28.917664088541798,129808.33471936184,83.23305116866925,36901.44297519533
234,2022-01-05 21:00:00,27.808355574631843,129805.66195939515,83.29670463214197,36901.44297519533
235,2022-01-05 21:30:00,26.668549179465657,129802.90308652294,83.36210810090735,36901.44297519533
236,2022-01-05 22:00:00,25.503125729013608,129800.06887789218,83.42898150727123,36901.44297519533
237,2022-01-05 22:30:00,24.31707574540959,129797.17056965322,83.49703848904093,
238,2022-01-05 23:00:00,23.11547807676909,129794.2198255466,83.56598761577226,36901.44297519533
239,2022-01-05 23:30:00,,129791.22870141055,83.63553363671926,36901.44297519533
240,2022-01-06 00:00:00,19.902755309754433,129786.25817238231,84.28748461645132,37202.2745559772
241,2022-01-06 00:30:00,,129788.11442687112,84.07429028681118,37202.2745559772
242,2022-01-06 01:00:00,21.390037813652533,129789.9570494791,83.86200888802075,37202.2745559772
243,2022-01-06 01:30:00,22.125714684262718,129791.77828493515,83.6515494416197,37202.2745559772
244,2022-01-06 02:00:00,,129793.57053862646,83.44381316726779,37202.2745559772
245,2022-01-06 02:30:00,23.565401746277935,129795.32640515178,83.2396896235841,37202.2745559772
246,2022-01-06 03:00:00,24.263246976658635,129797.03869501881,83.04005289892028,37202.2745559772
247,2022-01-06 03:30:00,24.94241991228679,129798.70045947205,82.84575786838012,37202.2745559772
248,2022-01-06 04:00:00,25.60001223038352,129800.30501345835,,37202.2745559772
249,2022-01-06 04:30:00,26.23320801968732,129801.84595675506,82.47649445755782,37202.2745559772
250,2022-01-06 05:00:00,26.839295838618405,129803.31719330222,82.30310731989115,
251,2022-01-06 05:30:00,27.41568032608782,129804.7129487954,82.13821759045551,37202.2745559772
252,2022-01-06 06:00:00,27.959893315232065,129806.0277866028,81.98253135238666,37202.2745559772
253,2022-01-06 06:30:00,28.469604402482524,129807.25662208407,81.83671527805738,37202.2745559772
254,2022-01-06 07:00:00,28.94263092671132,129808.39473538948,81.70139377428407,37202.2745559772
255,2022-01-06 07:30:00,29.376947315721356,129809.43778282564,81.57714630852081,37202.2745559772
256,2022-01-06 08:00:00,,129810.38180687373,,37202.2745559772
257,2022-01-06 08:30:00,30.12218417699582,129811.22324494537,81.36395197888066,37202.2745559772
258,2022-01-06 09:00:00,30.429913430609425,,81.2759180458535,
259,2022-01-06 09:30:00,30.692563776990813,129812.58613182476,,37202.2745559772
260,2022-01-06 10:00:00,30.909010507033962,129813.10249288594,81.13885990320313,37202.2745559772
261,2022-01-06 10:30:00,31.078326762611326,129813.5061024252,81.09042259758829,37202.2745559772
262,2022-01-06 11:00:00,31.19978750552261,129813.79546525294,81.0556756023601,37202.2745559772
263,2022-01-06 11:30:00,31.27287262221968,129813.96951145152,81.03476770948662,37202.2745559772
264,2022-01-06 12:00:00,31.29726915101261,129814.0275983061,81.02778844977493,37202.2745559772
265,2022-01-06 12:30:00,,129813.96951145152,81.03476770948662,
266,2022-01-06 13:00:00,31.19978750552261,,81.0556756023601,37202.2745559772
267,2022-01-06 13:30:00,31.078326762611326,129813.5061024252,81.09042259758829,37202.2745559772
268,2022-01-06 14:00:00,30.909010507033962,129813.10249288594,81.13885990320313,37202.2745559772
269,2022-01-06 14:30:00,30.692563776990813,129812.58613182476,81.20078010322574,37202.2745559772
270,2022-01-06 15:00:00,30.429913430609425,129811.95893696013,81.2759180458535,37202.2745559772
271,2022-01-06 15:30:00,30.12218417699582,129811.22324494537,81.36395197888066,37202.2745559772
272,2022-01-06 16:00:00,29.77069376005742,129810.38180687373,81.46450492749081,37202.2745559772
273,2022-01-06 16:30:00,29.376947315721356,129809.43778282564,81.57714630852081,37202.2745559772
274,2022-01-06 17:00:00,28.94263092671132,129808.39473538948,81.70139377428407,37202.2745559772
275,2022-01-06 17:30:00,28.469604402482524,129807.25662208407,81.83671527805738,37202.2745559772
276,2022-01-06 18:00:00,27.959893315232065,129806.0277866028,81.98253135238664,37202.2745559772
277,2022-01-06 18:30:00,27.415680326087823,129804.7129487954,82.13821759045551,37202.2745559772
278,2022-01-06 19:00:00,26.839295838618412,129803.31719330222,82.30310731989115,37202.2745559772
279,2022-01-06 19:30:00,26.23320801968732,129801.84595675506,82.47649445755782,37202.2745559772
280,2022-01-06 20:00:00,25.60001223038352,129800.30501345835,82.65763653311313,37202.2745559772
281,2022-01-06 20:30:00,24.94241991228679,129798.70045947205,82.84575786838012,37202.2745559772
282,2022-01-06 21:00:00,24.263246976658635,129797.03869501881,83.04005289892028,37202.2745559772
283,2022-01-06 21:30:00,23.565401746277935,129795.32640515178,83.2396896235841,37202.2745559772
284,2022-01-06 22:00:00,22.85187250155633,129793.57053862646,83.44381316726779,37202.2745559772
285,2022-01-06 22:30:00,22.125714684262725,129791.77828493515,83.6515494416197,37202.2745559772
286,2022-01-06 23:00:00,21.390037813652533,129789.9570494791,83.86200888802075,37202.2745559772
287,2022-01-06 23:30:00,20.647992171028893,129788.11442687112,84.07429028681118,37202.2745559772
288,2022-01-07 00:00:00,32.865027523128525,129817.74834677465,83.53069754784936,37502.494648274296
289,2022-01-07 00:30:00,33.12464126313138,129818.36221343956,83.3197042469753,37502.494648274296
290,2022-01-07 01:00:00,,129818.97281255247,83.10961445180787,
291,2022-01-07 01:30:00,33.63942668006712,129819.57754271911,82.90132779910357,37502.494648274296
292,2022-01-07 02:00:00,33.89239396681338,129820.17383557932,82.69573620428598,37502.494648274296
293,2022-01-07 02:30:00,34.14096191272362,129820.75916642438,,
294,2022-01-07 03:00:00,,129821.33106450025,82.29614437684745,37502.494648274296
295,2022-01-07 03:30:00,34.62066555421831,129821.88712296353,82.10385525777806,37502.494648274296
296,2022-01-07 04:00:00,34.84974708516444,129822.42500845765,81.91767609644758,37502.494648274296
297,2022-01-07 04:30:00,35.07032974224624,129822.94247028187,81.73840414060754,37502.494648274296
298,2022-01-07 05:00:00,35.28146895666161,1000.0,81.56680706029522,37502.494648274296
299,2022-01-07 05:30:00,35.482260597879765,129823.9075853565,81.40361966055255,37502.494648274296
300,2022-01-07 06:00:00,35.671844845266904,,81.24954073487824,37502.494648274296
301,2022-01-07 06:30:00,35.84940986997021,129824.76643615004,81.10523007288661,37502.494648274296
302,2022-01-07 07:00:00,36.014195311293626,129825.15149761597,80.97130563498732,37502.494648274296
303,2022-01-07 07:30:00,36.16549553267908,129825.50482338366,80.8483409061839,37502.494648274296
304,2022-01-07 08:00:00,36.30266264335058,129825.8249593079,80.736862440323,37502.494648274296
305,2022-01-07 08:30:00,36.42510927268194,129826.11059016902,80.63734760530986,37502.494648274296
306,2022-01-07 09:00:00,36.53231108540802,129826.36054437365,80.55022253894586,37502.494648274296
307,2022-01-07 09:30:00,36.6238090269088,129826.57379811104,80.47586032414083,37502.494648274296
308,2022-01-07 10:00:00,36.69921128895176,129826.74947896108,80.41457939131485,
309,2022-01-07 10:30:00,36.758194987474866,129826.88686895107,80.36664215483033,37502.494648274296
310,2022-01-07 11:00:00,36.8005075452257,129826.98540705912,80.33225388929333,37502.494648274296
311,2022-01-07 11:30:00,,129827.04469116303,80.31156185053626,37502.494648274296
312,2022-01-07 12:00:00,36.83446664720035,129827.06447943198,80.3046546450458,37502.494648274296
