,temperature,atmpressure,relhumidity,illuminance
2022-01-01 12:30:00,2.094952537308904,973.7644512366504,84.07846806977071,35694.444444444445
2022-01-01 13:00:00,2.0787040636388037,973.7639382580052,84.08678441529514,35694.444444444445
2022-01-01 13:30:00,2.051700594638062,973.7630856013956,84.1006054167706,35694.444444444445
2022-01-01 14:00:00,2.01405776330659,973.7618967204592,84.11987189054693,35694.444444444445
2022-01-01 14:30:00,1.965936762027181,973.760376434157,84.14450133462557,35694.444444444445
2022-01-01 15:00:00,1.9075436523149834,973.7585309106432,84.17438828194581,35694.444444444445
2022-01-01 15:30:00,1.8391284824304592,973.7563676465163,84.20940475201088,35694.444444444445
2022-01-01 16:00:00,1.7609842166343408,973.7538954414554,84.24940079892016,35694.444444444445
2022-01-01 16:30:00,1.673445480669694,973.7511243682424,84.29420515346045,35694.444444444445
2022-01-01 17:00:00,1.5768871288431088,973.7480657381782,84.34362595650714,35694.444444444445
2022-01-01 17:30:00,1.471722638841017,973.7447320618942,84.39745158059435,35694.444444444445
2022-01-01 18:00:00,1.3584023411547526,973.7411370055929,84.4554515361363,35694.444444444445
2022-01-01 18:30:00,1.2374114906962568,973.7372953427295,84.517377458419,35694.444444444445
2022-01-01 19:00:00,1.1092681888620466,973.7332229011885,84.58296417113625,35694.444444444445
2022-01-01 19:30:00,0.9745211649434922,973.7289365060019,84.65193082191512,35694.444444444445
2022-01-01 20:00:00,0.8337474263837541,973.7244539176849,84.723982084969,35694.444444444445
2022-01-01 20:30:00,0.6875497879433223,973.7197937662775,84.798809425728,35694.444444444445
2022-01-01 21:00:00,0.5365542903546682,973.7149754812096,84.87609242203128,35694.444444444445
2022-01-01 21:30:00,0.38140751951971674,973.7100192171158,84.95550013622399,35694.444444444445
2022-01-01 22:00:00,0.222773837729749,973.7049457757785,85.03669253228303,35694.444444444445
2022-01-01 22:30:00,0.06133253876407557,973.6997765243752,85.11932193190361,35694.444444444445
2022-01-01 23:00:00,-0.10222506095021477,973.6945333102583,85.20303450331107,35694.444444444445
2022-01-01 23:30:00,-0.26719858266132357,973.6892383725205,85.28747177642283,35694.444444444445
2022-01-02 00:00:00,0.7833222936647726,973.7228471404665,86.39843163575803,35996.500243426046
2022-01-02 00:30:00,0.6122304097310628,973.7173909764101,86.07880486122029,35996.500243426046
2022-01-02 01:00:00,0.44187116751086103,973.7119514324058,85.76054677760112,35996.500243426046
2022-01-02 01:30:00,0.2729740714333808,973.7065519189476,85.44502021487443,35996.500243426046
2022-01-02 02:00:00,0.10626236479357998,973.7012157599778,85.13357630622235,35996.500243426046
2022-01-02 02:30:00,-0.05755006728666323,973.6959660897912,84.82754870227548,35996.500243426046
2022-01-02 03:00:00,-0.21776175482423898,973.6908257493227,84.52824786021611,35996.500243426046
2022-01-02 03:30:00,-0.3736866467769657,973.6858171823396,84.23695543219945,35996.500243426046
2022-01-02 04:00:00,-0.5246570488194764,973.680962332074,83.95491877712229,35996.500243426046
2022-01-02 04:30:00,-0.6700264825128281,973.6762825388635,83.68334561924073,35996.500243426046
2022-01-02 05:00:00,-0.8091724536244242,973.6717984393704,83.42339887650947,35996.500243426046
2022-01-02 05:30:00,-0.9414991177438863,973.6675298679758,83.17619168078866,35996.500243426046
2022-01-02 06:00:00,-1.0664398317802959,973.6634957609472,82.94278261124231,35996.500243426046
2022-01-02 06:30:00,-1.1834595804149017,973.6597140639749,82.72417116133983,35996.500243426046
2022-01-02 07:00:00,-1.2920572671188526,973.6562016436745,82.52129345887153,35996.500243426046
2022-01-02 07:30:00,-1.3917678599254608,973.652974203642,82.33501825730573,35996.500243426046
2022-01-02 08:00:00,-1.48216438276848,973.6500462056254,82.16614321565305,35996.500243426046
2022-01-02 08:30:00,-1.5628597438591707,973.6474307963651,82.015391482768,35996.500243426046
2022-01-02 09:00:00,-1.633508393272764,973.6451397406074,81.8834086007146,35996.500243426046
2022-01-02 09:30:00,-1.6938078026462935,973.6431833607849,81.77075974045623,35996.500243426046
2022-01-02 10:00:00,-1.7434997606514888,973.6415704837907,81.67792728170663,35996.500243426046
2022-01-02 10:30:00,-1.782371478695322,973.640308395249,81.60530874730611,35996.500243426046
2022-01-02 11:00:00,-1.8102565021134356,973.6394028016153,81.55321510096755,35996.500243426046
2022-01-02 11:30:00,-1.8270354229545664,973.6388578003971,81.52186941568213,35996.500243426046
2022-01-02 12:00:00,-1.8326363913037258,973.6386758587192,81.51140591848653,35996.500243426046
2022-01-02 12:30:00,-1.8270354229545664,973.6388578003971,81.52186941568213,35996.500243426046
2022-01-02 13:00:00,-1.810256502113436,973.6394028016153,81.55321510096755,35996.500243426046
2022-01-02 13:30:00,-1.782371478695322,973.640308395249,81.60530874730611,35996.500243426046
2022-01-02 14:00:00,-1.7434997606514888,973.6415704837907,81.67792728170663,35996.500243426046
2022-01-02 14:30:00,-1.693807802646294,973.6431833607849,81.77075974045623,35996.500243426046
2022-01-02 15:00:00,-1.633508393272764,973.6451397406074,81.8834086007146,35996.500243426046
2022-01-02 15:30:00,-1.5628597438591707,973.6474307963651,82.015391482768,35996.500243426046
2022-01-02 16:00:00,-1.4821643827684805,973.6500462056254,82.16614321565304,35996.500243426046
2022-01-02 16:30:00,-1.3917678599254613,973.652974203642,82.33501825730573,35996.500243426046
2022-01-02 17:00:00,-1.2920572671188526,973.6562016436745,82.52129345887153,35996.500243426046
2022-01-02 17:30:00,-1.1834595804149022,973.6597140639749,82.72417116133983,35996.500243426046
2022-01-02 18:00:00,-1.066439831780296,973.6634957609472,82.94278261124231,35996.500243426046
2022-01-02 18:30:00,-0.9414991177438865,973.6675298679758,83.17619168078866,35996.500243426046
2022-01-02 19:00:00,-0.8091724536244247,973.6717984393704,83.42339887650947,35996.500243426046
2022-01-02 19:30:00,-0.6700264825128281,973.6762825388635,83.68334561924073,35996.500243426046
2022-01-02 20:00:00,-0.5246570488194764,973.680962332074,83.95491877712229,35996.500243426046
2022-01-02 20:30:00,-0.3736866467769657,973.6858171823396,84.23695543219945,35996.500243426046
2022-01-02 21:00:00,-0.2177617548242392,973.6908257493227,84.52824786021611,35996.500243426046
2022-01-02 21:30:00,-0.057550067286663675,973.6959660897912,84.82754870227548,35996.500243426046
2022-01-02 22:00:00,0.1062623647935792,973.7012157599778,85.13357630622235,35996.500243426046
2022-01-02 22:30:00,0.27297407143337993,973.7065519189476,85.44502021487443,35996.500243426046
2022-01-02 23:00:00,0.44187116751086103,973.7119514324058,85.76054677760112,35996.500243426046
2022-01-02 23:30:00,0.6122304097310627,973.7173909764101,86.07880486122029,35996.500243426046
2022-01-03 00:00:00,-1.2238863199690035,973.6584068511006,89.07404034200466,36298.433546085675
2022-01-03 00:30:00,-1.3375980433347783,973.6547278685637,88.75498772916912,36298.433546085675
2022-01-03 01:00:00,-1.4508228356437594,973.6510615967468,88.4373013486036,36298.433546085675
2022-01-03 01:30:00,-1.5630758509526934,973.6474237900642,88.12234158216174,36298.433546085675
2022-01-03 02:00:00,-1.6738764046166312,973.6438301192254,87.81145713591701,36298.433546085675
2022-01-03 02:30:00,-1.7827500316543734,973.6402961026081,87.50597926479603,36298.433546085675
2022-01-03 03:00:00,-1.8892305184803608,973.6368370376515,87.20721607194078,36298.433546085675
2022-01-03 03:30:00,-1.9928618993028229,973.6334679325925,86.91644690721002,36298.433546085675
2022-01-03 04:00:00,-2.093200408639299,973.6302034388846,86.63491688880681,36298.433546085675
2022-01-03 04:30:00,-2.1898163815885616,973.6270577846428,86.36383157149125,36298.433546085675
2022-01-03 05:00:00,-2.2822960937216887,973.6240447094667,86.10435178420984,36298.433546085675
2022-01-03 05:30:00,-2.370243532713582,973.6211774009851,85.8575886592478,36298.433546085675
2022-01-03 06:00:00,-2.453282094128542,973.6184684334866,85.62459887418996,36298.433546085675
2022-01-03 06:30:00,-2.5310561940982783,973.6159297089682,85.40638012706519,36298.433546085675
2022-01-03 07:00:00,-2.603232791986623,973.613572400956,85.20386686405026,36298.433546085675
2022-01-03 07:30:00,-2.669502816520665,973.6114069014229,85.01792627802773,36298.433546085675
2022-01-03 08:00:00,-2.729582489281391,973.6094427711241,84.84935459513314,36298.433546085675
2022-01-03 08:30:00,-2.78321453988644,973.6076886936529,84.69887366519218,36298.433546085675
2022-01-03 09:00:00,-2.8301693076613788,973.606152433508,84.56712787064917,36298.433546085675
2022-01-03 09:30:00,-2.8702457250819684,973.6048407984249,84.45468136722228,36298.433546085675
2022-01-03 10:00:00,-2.90327217877617,973.6037596062268,84.3620156681023,36298.433546085675
2022-01-03 10:30:00,-2.929107244398952,973.6029136563948,84.28952758203916,36298.433546085675
2022-01-03 11:00:00,-2.9476402922330456,973.6023067065456,84.23752751414595,36298.433546085675
2022-01-03 11:30:00,-2.958791960922381,973.6019414539828,84.2062381366966,36298.433546085675
2022-01-03 12:00:00,-2.962514497309594,973.6018195224185,84.19579343560896,36298.433546085675
2022-01-03 12:30:00,-2.958791960922381,973.6019414539828,84.2062381366966,36298.433546085675
2022-01-03 13:00:00,-2.947640292233046,973.6023067065456,84.23752751414595,36298.433546085675
2022-01-03 13:30:00,-2.929107244398952,973.6029136563948,84.28952758203916,36298.433546085675
2022-01-03 14:00:00,-2.90327217877617,973.6037596062268,84.3620156681023,36298.433546085675
2022-01-03 14:30:00,-2.8702457250819684,973.6048407984249,84.45468136722228,36298.433546085675
2022-01-03 15:00:00,-2.8301693076613788,973.606152433508,84.56712787064917,36298.433546085675
2022-01-03 15:30:00,-2.78321453988644,973.6076886936529,84.69887366519218,36298.433546085675
2022-01-03 16:00:00,-2.729582489281391,973.6094427711241,84.84935459513314,36298.433546085675
2022-01-03 16:30:00,-2.669502816520666,973.6114069014229,85.01792627802773,36298.433546085675
2022-01-03 17:00:00,-2.603232791986623,973.613572400956,85.20386686405026,36298.433546085675
2022-01-03 17:30:00,-2.5310561940982783,973.6159297089682,85.40638012706519,36298.433546085675
2022-01-03 18:00:00,-2.4532820941285425,973.6184684334866,85.62459887418996,36298.433546085675
2022-01-03 18:30:00,-2.3702435327135825,973.6211774009851,85.8575886592478,36298.433546085675
2022-01-03 19:00:00,-2.282296093721689,973.6240447094667,86.10435178420984,36298.433546085675
2022-01-03 19:30:00,-2.1898163815885616,973.6270577846428,86.36383157149125,36298.433546085675
2022-01-03 20:00:00,-2.093200408639299,973.6302034388846,86.63491688880681,36298.433546085675
2022-01-03 20:30:00,-1.9928618993028229,973.6334679325925,86.91644690721002,36298.433546085675
2022-01-03 21:00:00,-1.8892305184803608,973.6368370376515,87.20721607194078,36298.433546085675
2022-01-03 21:30:00,-1.7827500316543736,973.6402961026081,87.50597926479603,36298.433546085675
2022-01-03 22:00:00,-1.6738764046166317,973.6438301192254,87.81145713591701,36298.433546085675
2022-01-03 22:30:00,-1.563075850952694,973.6474237900642,88.12234158216174,36298.433546085675
2022-01-03 23:00:00,-1.4508228356437594,973.6510615967468,88.4373013486036,36298.433546085675
2022-01-03 23:30:00,-1.3375980433347783,973.6547278685637,88.75498772916912,36298.433546085675
2022-01-04 00:00:00,0.7423337068096654,973.7215406215171,81.83856641553461,36600.12190577874
2022-01-04 00:30:00,0.9722936131097287,973.7288656108326,82.30329116069998,36600.12190577874
2022-01-04 01:00:00,1.2012687957869281,973.7361470976414,82.76602588316072,36600.12190577874
2022-01-04 01:30:00,1.4282787479561303,973.7433541648895,83.22478908179491,36600.12190577874
2022-01-04 02:00:00,1.6523513781509447,973.7504563635449,83.6776162621554,36600.12190577874
2022-01-04 02:30:00,1.8725271729686213,973.7574238353618,84.12256834873658,36600.12190577874
2022-01-04 03:00:00,2.0878633058537477,973.764227430769,84.55773998839345,36600.12190577874
2022-01-04 03:30:00,2.297437674426305,973.7708388215588,84.9812677093562,36600.12190577874
2022-01-04 04:00:00,2.5003528490656235,973.777230608122,85.39133790090253,36600.12190577874
2022-01-04 04:30:00,2.695739915841793,973.7833764210212,85.78619457951713,36600.12190577874
2022-01-04 05:00:00,2.88276219733851,973.789251016733,86.16414690828263,36600.12190577874
2022-01-04 05:30:00,3.0606188354342225,973.7948303674567,86.523576437303,36600.12190577874
2022-01-04 06:00:00,3.228548220699557,973.8000917449062,86.86294403415434,36600.12190577874
2022-01-04 06:30:00,3.385831253725818,973.8050137980485,87.18079647468625,36600.12190577874
2022-01-04 07:00:00,3.531794424419058,973.8095766247741,87.4757726659508,36600.12190577874
2022-01-04 07:30:00,3.6658126960736945,973.8137618375185,87.74660947461142,36600.12190577874
2022-01-04 08:00:00,3.7873121818756426,973.817552622872,87.9921471358738,36600.12190577874
2022-01-04 08:30:00,3.8957726023737584,973.8209337952195,88.21133421977679,36600.12190577874
2022-01-04 09:00:00,3.990729513396321,973.823891844483,88.4032321335769,36600.12190577874
2022-01-04 09:30:00,4.071776294872283,973.8264149780275,88.56701914094654,36600.12190577874
2022-01-04 10:00:00,4.138565892040836,973.8284931567985,88.7019938807751,36600.12190577874
2022-01-04 10:30:00,4.190812301593178,973.8301181257675,88.80757837050497,36600.12190577874
2022-01-04 11:00:00,4.228291796382592,973.8312834387432,88.88332048114145,36600.12190577874
2022-01-04 11:30:00,4.250843883458433,973.8319844776073,88.9288958733387,36600.12190577874
2022-01-04 12:00:00,4.258371991321582,973.8322184660148,88.94410938627045,36600.12190577874
2022-01-04 12:30:00,4.250843883458433,973.8319844776073,88.9288958733387,36600.12190577874
2022-01-04 13:00:00,4.228291796382592,973.8312834387432,88.88332048114145,36600.12190577874
2022-01-04 13:30:00,4.190812301593178,973.8301181257675,88.80757837050497,36600.12190577874
2022-01-04 14:00:00,4.138565892040836,973.8284931567985,88.7019938807751,36600.12190577874
2022-01-04 14:30:00,4.071776294872283,973.8264149780275,88.56701914094654,36600.12190577874
2022-01-04 15:00:00,3.990729513396321,973.823891844483,88.4032321335769,36600.12190577874
2022-01-04 15:30:00,3.8957726023737584,973.8209337952195,88.21133421977679,36600.12190577874
2022-01-04 16:00:00,3.787312181875643,973.817552622872,87.9921471358738,36600.12190577874
2022-01-04 16:30:00,3.6658126960736954,973.8137618375185,87.74660947461143,36600.12190577874
2022-01-04 17:00:00,3.531794424419058,973.8095766247741,87.4757726659508,36600.12190577874
2022-01-04 17:30:00,3.3858312537258186,973.8050137980485,87.18079647468625,36600.12190577874
2022-01-04 18:00:00,3.228548220699557,973.8000917449062,86.86294403415434,36600.12190577874
2022-01-04 18:30:00,3.060618835434223,973.7948303674567,86.523576437303,36600.12190577874
2022-01-04 19:00:00,2.882762197338511,973.789251016733,86.16414690828263,36600.12190577874
2022-01-04 19:30:00,2.695739915841793,973.7833764210212,85.78619457951713,36600.12190577874
2022-01-04 20:00:00,2.5003528490656235,973.777230608122,85.39133790090253,36600.12190577874
2022-01-04 20:30:00,2.297437674426305,973.7708388215588,84.9812677093562,36600.12190577874
2022-01-04 21:00:00,2.087863305853748,973.764227430769,84.55773998839345,36600.12190577874
2022-01-04 21:30:00,1.872527172968622,973.7574238353618,84.12256834873658,36600.12190577874
2022-01-04 22:00:00,1.6523513781509456,973.7504563635449,83.6776162621554,36600.12190577874
2022-01-04 22:30:00,1.4282787479561314,973.7433541648895,83.22478908179491,36600.12190577874
2022-01-04 23:00:00,1.2012687957869281,973.7361470976414,82.76602588316072,36600.12190577874
2022-01-04 23:30:00,0.972293613109729,973.7288656108326,82.30329116069998,36600.12190577874
2022-01-05 00:00:00,-6.285407815994886,973.4916289183068,83.70537874514335,36901.44297519533
2022-01-05 00:30:00,-5.609178806232288,973.5142740002174,83.63553363671926,36901.44297519533
2022-01-05 01:00:00,-4.93584551290606,973.536709276244,83.56598761577226,36901.44297519533
2022-01-05 01:30:00,-4.268291252550233,973.5588416771425,83.49703848904093,36901.44297519533
2022-01-05 02:00:00,-3.609374594992443,973.5805807766894,83.42898150727123,36901.44297519533
2022-01-05 02:30:00,-2.9619171225190803,973.6018390896368,83.36210810090735,36901.44297519533
2022-01-05 03:00:00,-2.3286913474267545,973.6225323379255,83.29670463214197,36901.44297519533
2022-01-05 03:30:00,-1.712408839699001,973.6425796863064,83.23305116866925,36901.44297519533
2022-01-05 04:00:00,-1.115708615647323,973.6619039488057,83.17142028439206,36901.44297519533
2022-01-05 04:30:00,-0.5411458372381919,973.6804317677525,83.11207589221857,36901.44297519533
2022-01-05 05:00:00,0.008819129502761314,973.6980937672442,83.05527211394683,36901.44297519533
2022-01-05 05:30:00,0.5318312501557916,973.7148246831164,83.00125219207605,36901.44297519533
2022-01-05 06:00:00,1.025650906525983,973.730563471518,82.95024744820499,36901.44297519533
2022-01-05 06:30:00,1.4881634870321845,973.7452533983042,82.90247629247727,36901.44297519533
2022-01-05 07:00:00,1.9173884417984484,973.7588421114037,82.85814328831572,36901.44297519533
2022-01-05 07:30:00,2.3114877636726474,973.7712816983336,82.81743827645023,36901.44297519533
2022-01-05 08:00:00,2.66877385885529,973.7825287309336,82.7805355619908,36901.44297519533
2022-01-05 08:30:00,2.9877167734352463,973.7925442993135,82.74759316802614,36901.44297519533
2022-01-05 09:00:00,3.266950744887274,973.8012940368772,82.71875215894462,36901.44297519533
2022-01-05 09:30:00,3.5052800504768387,973.808748138144,82.69413603637487,36901.44297519533
2022-01-05 10:00:00,3.7016841275284262,973.8148813709213,82.67385021033286,36901.44297519533
2022-01-05 10:30:00,3.855321943631597,973.8196730842091,82.65798154784005,36901.44297519533
2022-01-05 11:00:00,3.9655355980708924,973.8231072130179,82.64659800094545,36901.44297519533
2022-01-05 11:30:00,4.031853139057692,973.8251722810844,82.63974831574447,36901.44297519533
2022-01-05 12:00:00,4.053990584700241,973.8258614022532,82.63746182364073,36901.44297519533
2022-01-05 12:30:00,4.031853139057692,973.8251722810844,82.63974831574447,36901.44297519533
2022-01-05 13:00:00,3.9655355980708924,973.8231072130179,82.64659800094545,36901.44297519533
2022-01-05 13:30:00,3.855321943631597,973.8196730842091,82.65798154784005,36901.44297519533
2022-01-05 14:00:00,3.7016841275284262,973.8148813709213,82.67385021033286,36901.44297519533
2022-01-05 14:30:00,3.5052800504768404,973.808748138144,82.69413603637487,36901.44297519533
2022-01-05 15:00:00,3.266950744887274,973.8012940368772,82.71875215894462,36901.44297519533
2022-01-05 15:30:00,2.9877167734352463,973.7925442993135,82.74759316802614,36901.44297519533
2022-01-05 16:00:00,2.6687738588552916,973.7825287309336,82.7805355619908,36901.44297519533
2022-01-05 16:30:00,2.311487763672651,973.7712816983336,82.81743827645023,36901.44297519533
2022-01-05 17:00:00,1.9173884417984484,973.7588421114037,82.85814328831572,36901.44297519533
2022-01-05 17:30:00,1.4881634870321854,973.7452533983042,82.90247629247727,36901.44297519533
2022-01-05 18:00:00,1.0256509065259838,973.730563471518,82.95024744820499,36901.44297519533
2022-01-05 18:30:00,0.5318312501557925,973.7148246831164,83.00125219207605,36901.44297519533
2022-01-05 19:00:00,0.00881912950276309,973.6980937672442,83.05527211394683,36901.44297519533
2022-01-05 19:30:00,-0.5411458372381919,973.6804317677525,83.11207589221857,36901.44297519533
2022-01-05 20:00:00,-1.115708615647323,973.6619039488057,83.17142028439206,36901.44297519533
2022-01-05 20:30:00,-1.712408839699001,973.6425796863064,83.23305116866925,36901.44297519533
2022-01-05 21:00:00,-2.3286913474267537,973.6225323379255,83.29670463214197,36901.44297519533
2022-01-05 21:30:00,-2.9619171225190786,973.6018390896368,83.36210810090735,36901.44297519533
2022-01-05 22:00:00,-3.60937459499244,973.5805807766894,83.42898150727123,36901.44297519533
2022-01-05 22:30:00,-4.268291252550228,973.5588416771425,83.49703848904093,36901.44297519533
2022-01-05 23:00:00,-4.93584551290606,973.536709276244,83.56598761577226,36901.44297519533
2022-01-05 23:30:00,-5.609178806232288,973.5142740002174,83.63553363671926,36901.44297519533
2022-01-06 00:00:00,-6.720691494580872,973.4769919665487,84.28748461645132,37202.2745559772
2022-01-06 00:30:00,-6.306671016095059,973.4909150202028,84.07429028681118,37202.2745559772
2022-01-06 01:00:00,-5.894423436859704,973.5047358263422,83.86200888802075,37202.2745559772
2022-01-06 01:30:00,-5.485714064298489,973.5183962156498,83.6515494416197,37202.2745559772
2022-01-06 02:00:00,-5.082293054690929,973.531839223845,83.44381316726779,37202.2745559772
2022-01-06 02:30:00,-4.6858879187344815,973.545009305851,83.2396896235841,37202.2745559772
2022-01-06 03:00:00,-4.298196124078537,973.5578525360404,83.04005289892028,37202.2745559772
2022-01-06 03:30:00,-3.9208778265073376,973.570316794461,82.84575786838012,37202.2745559772
2022-01-06 04:00:00,-3.5555487608980445,973.5823519390906,82.65763653311313,37202.2745559772
2022-01-06 04:30:00,-3.2037733223959335,973.5939099643114,82.47649445755782,37202.2745559772
2022-01-06 05:00:00,-2.867057867434218,973.6049451459137,82.30310731989115,37202.2745559772
2022-01-06 05:30:00,-2.5468442632845436,973.6154141730519,82.13821759045551,37202.2745559772
2022-01-06 06:00:00,-2.244503713759964,973.6252762676352,81.98253135238666,37202.2745559772
2022-01-06 06:30:00,-1.9613308875097095,973.6344932917236,81.83671527805738,37202.2745559772
2022-01-06 07:00:00,-1.6985383740492663,973.6430298435331,81.70139377428407,37202.2745559772
2022-01-06 07:30:00,-1.4572514912659136,973.6508533426843,81.57714630852081,37202.2745559772
2022-01-06 08:00:00,-1.238503466634766,973.6579341053446,81.46450492749081,37202.2745559772
2022-01-06 08:30:00,-1.043231012780101,973.6642454099035,81.36395197888066,37202.2745559772
2022-01-06 09:00:00,-0.8722703163280974,973.669763553809,81.2759180458535,37202.2745559772
2022-01-06 09:30:00,-0.7263534572273267,973.6744679021646,81.20078010322574,37202.2745559772
2022-01-06 10:00:00,-0.6061052738700203,973.6783409286289,81.13885990320313,37202.2745559772
2022-01-06 10:30:00,-0.5120406874381525,973.6813682491306,81.09042259758829,37202.2745559772
2022-01-06 11:00:00,-0.44456249693188266,973.6835386488254,81.0556756023601,37202.2745559772
2022-01-06 11:30:00,-0.40395965432239933,973.6848441026711,81.03476770948662,37202.2745559772
2022-01-06 12:00:00,-0.39040602721521633,973.68527978991,81.02778844977493,37202.2745559772
2022-01-06 12:30:00,-0.40395965432239933,973.6848441026711,81.03476770948662,37202.2745559772
2022-01-06 13:00:00,-0.44456249693188266,973.6835386488254,81.0556756023601,37202.2745559772
2022-01-06 13:30:00,-0.5120406874381525,973.6813682491306,81.09042259758829,37202.2745559772
2022-01-06 14:00:00,-0.6061052738700203,973.6783409286289,81.13885990320313,37202.2745559772
2022-01-06 14:30:00,-0.7263534572273258,973.6744679021646,81.20078010322574,37202.2745559772
2022-01-06 15:00:00,-0.8722703163280974,973.669763553809,81.2759180458535,37202.2745559772
2022-01-06 15:30:00,-1.043231012780101,973.6642454099035,81.36395197888066,37202.2745559772
2022-01-06 16:00:00,-1.238503466634766,973.6579341053446,81.46450492749081,37202.2745559772
2022-01-06 16:30:00,-1.4572514912659127,973.6508533426843,81.57714630852081,37202.2745559772
2022-01-06 17:00:00,-1.6985383740492663,973.6430298435331,81.70139377428407,37202.2745559772
2022-01-06 17:30:00,-1.9613308875097086,973.6344932917236,81.83671527805738,37202.2745559772
2022-01-06 18:00:00,-2.244503713759963,973.6252762676352,81.98253135238664,37202.2745559772
2022-01-06 18:30:00,-2.5468442632845427,973.6154141730519,82.13821759045551,37202.2745559772
2022-01-06 19:00:00,-2.867057867434217,973.6049451459137,82.30310731989115,37202.2745559772
2022-01-06 19:30:00,-3.2037733223959335,973.5939099643114,82.47649445755782,37202.2745559772
2022-01-06 20:00:00,-3.5555487608980445,973.5823519390906,82.65763653311313,37202.2745559772
2022-01-06 20:30:00,-3.9208778265073376,973.570316794461,82.84575786838012,37202.2745559772
2022-01-06 21:00:00,-4.298196124078535,973.5578525360404,83.04005289892028,37202.2745559772
2022-01-06 21:30:00,-4.68588791873448,973.545009305851,83.2396896235841,37202.2745559772
2022-01-06 22:00:00,-5.082293054690927,973.531839223845,83.44381316726779,37202.2745559772
2022-01-06 22:30:00,-5.485714064298487,973.5183962156498,83.6515494416197,37202.2745559772
2022-01-06 23:00:00,-5.894423436859704,973.5047358263422,83.86200888802075,37202.2745559772
2022-01-06 23:30:00,-6.306671016095059,973.4909150202028,84.07429028681118,37202.2745559772
2022-01-07 00:00:00,0.48057084618251267,973.7131876984824,83.53069754784936,37502.494648274296
2022-01-07 00:30:00,0.6248007017396547,973.7177920771188,83.3197042469753,37502.494648274296
2022-01-07 01:00:00,0.7684129429127309,973.7223719470998,83.10961445180787,37502.494648274296
2022-01-07 01:30:00,0.9107926000372857,973.7269077963634,82.90132779910357,37502.494648274296
2022-01-07 02:00:00,1.051329981562989,973.7313803606246,82.69573620428598,37502.494648274296
2022-01-07 02:30:00,1.1894232848464565,973.7357707030103,82.49372004212712,37502.494648274296
2022-01-07 03:00:00,1.324481173162559,973.7400602913415,82.29614437684745,37502.494648274296
2022-01-07 03:30:00,1.4559253078990624,973.7442310728079,82.10385525777806,37502.494648274296
2022-01-07 04:00:00,1.583192825091354,973.7482655457965,81.91767609644758,37502.494648274296
2022-01-07 04:30:00,1.7057387456923527,973.7521468286623,81.73840414060754,37502.494648274296
2022-01-07 05:00:00,1.8230383092564524,973.7558587252545,81.56680706029522,37502.494648274296
2022-01-07 05:30:00,1.9345892210443147,973.7593857870311,81.40361966055255,37502.494648274296
2022-01-07 06:00:00,2.039913802926057,973.7627133716285,81.24954073487824,37502.494648274296
2022-01-07 06:30:00,2.1385610388723375,973.7658276977452,81.10523007288661,37502.494648274296
2022-01-07 07:00:00,2.2301085062742354,973.7687158962561,80.97130563498732,37502.494648274296
